,time,H,Qin,Qout,rain
143,09/16 21:45,46.32799744430928,25.0,22.242529059309614,6.081973272675575
144,09/16 22:00,46.35860351214184,26.0,23.158571430111483,1.5983366505544498
145,09/16 22:15,46.38709758073715,26.75,24.104646764098426,1.5983366505544498
146,09/16 22:30,46.41396223908195,27.5,24.985437318783,1.5983366505544498
147,09/16 22:45,46.439526058003324,28.25,25.83918673003156,1.5983366505544498
148,09/16 23:00,46.464210598136475,29.0,26.672107712110563,0.8057378447540517
149,09/16 23:15,46.485668690976475,29.5,27.47638001090548,0.8057378447540517
150,09/16 23:30,46.50493850736516,30.0,28.175528123979042,0.8057378447540517
151,09/16 23:45,46.52240140439481,30.5,28.82762356097037,0.8057378447540517
152,09/17 00:00,46.53824881092386,31.0,29.48233490388773,2.9073130508956497
153,09/17 00:15,46.560944642370515,32.25,30.076478979339374,2.9073130508956497
154,09/17 00:30,46.58780783879514,33.5,30.92738122424374,2.9073130508956497
155,09/17 00:45,46.616949148038245,34.75,31.93452450501536,2.9073130508956497
156,09/17 01:00,46.64752722072253,36.0,33.02707780109928,3.724370201876599
157,09/17 01:15,46.68431343401649,37.75,34.17349760744408,3.724370201876599
158,09/17 01:30,46.724547356805815,39.5,35.552670322351325,3.724370201876599
159,09/17 01:45,46.766998654941524,41.25,37.061103062663804,3.724370201876599
160,09/17 02:00,46.81089587654954,43.0,38.65266867539243,1.9964600511799828
161,09/17 02:15,46.84786650269237,44.0,40.298444222286044,1.9964600511799828
162,09/17 02:30,46.88098094896655,45.0,41.68453086354427,1.9964600511799828
163,09/17 02:45,46.911517436557226,46.0,42.92604328575699,1.9964600511799828
164,09/17 03:00,46.94035775376442,47.0,44.07090400185244,0.5578618140460619
165,09/17 03:15,46.961013275700026,47.25,45.152172635391324,0.5578618140460619
166,09/17 03:30,46.976505399547584,47.5,45.926580483193355,0.5578618140460619
167,09/17 03:45,46.98874018109995,47.75,46.50740445482039,0.5578618140460619
168,09/17 04:00,46.99892006030947,48.0,46.966105565343355,0.37389536536821155
169,09/17 04:15,47.002840369989464,47.75,47.34776517065893,0.37389536536821155
170,09/17 04:30,47.002840369989464,47.5,47.5,0.37389536536821155
171,09/17 04:45,47.002840369989464,47.25,47.25,0.37389536536821155
172,09/17 05:00,47.002840369989464,47.0,47.0,0.4200852999715667
173,09/17 05:15,47.002840369989464,46.75,46.75,0.4200852999715667
174,09/17 05:30,47.002840369989464,46.5,46.5,0.4200852999715667
175,09/17 05:45,47.002840369989464,46.25,46.25,0.4200852999715667
176,09/17 06:00,47.002840369989464,46.0,46.0,0.19697753767415413
177,09/17 06:15,47.002840369989464,45.5,45.5,0.19697753767415413
178,09/17 06:30,47.002840369989464,45.0,45.0,0.19697753767415413
179,09/17 06:45,47.002840369989464,44.5,44.5,0.19697753767415413
180,09/17 07:00,47.002840369989464,44.0,44.0,0.3190474836508388
181,09/17 07:15,47.002840369989464,43.5,43.5,0.3190474836508388
182,09/17 07:30,47.002840369989464,43.0,43.0,0.3190474836508388
183,09/17 07:45,47.002840369989464,42.5,42.5,0.3190474836508388
184,09/17 08:00,47.002840369989464,42.0,42.0,0.9349729883423372
185,09/17 08:15,47.002840369989464,41.75,41.75,0.9349729883423372
186,09/17 08:30,47.002840369989464,41.5,41.5,0.9349729883423372
187,09/17 08:45,47.002840369989464,41.25,41.25,0.9349729883423372
188,09/17 09:00,47.002840369989464,41.0,41.0,0.6042138185953938
189,09/17 09:15,47.002840369989464,40.5,40.5,0.6042138185953938
190,09/17 09:30,47.002840369989464,40.0,40.0,0.6042138185953938
191,09/17 09:45,47.002840369989464,39.5,39.5,0.6042138185953938
192,09/17 10:00,47.002840369989464,39.0,39.0,0.8216804094398635
193,09/17 10:15,47.002840369989464,39.0,39.0,0.8216804094398635
194,09/17 10:30,47.002840369989464,39.0,39.0,0.8216804094398635
195,09/17 10:45,47.002840369989464,39.0,39.0,0.8216804094398635
196,09/17 11:00,47.002840369989464,39.0,39.0,0.0
197,09/17 11:15,47.002840369989464,39.25,39.25,0.0
198,09/17 11:30,47.002840369989464,39.5,39.5,0.0
199,09/17 11:45,47.002840369989464,39.75,39.75,0.0
200,09/17 12:00,47.002840369989464,40.0,40.0,3.0867017344327548
201,09/17 12:15,47.002840369989464,43.5,43.5,3.0867017344327548
202,09/17 12:30,47.002840369989464,47.0,47.0,3.0867017344327548
203,09/17 12:45,47.03179740549759,50.5,47.51747328264353,3.0867017344327548
204,09/17 13:00,47.08194538145493,54.0,48.8348414991543,15.618447540517487
205,09/17 13:15,47.288151635491076,72.75,51.11626805022505,15.618447540517487
206,09/17 13:30,47.57404179080901,91.5,60.497392890739704,15.618447540517487
207,09/17 13:45,47.89507089774349,110.25,74.084792265092,15.618447540517487
208,09/17 14:00,48.21757946419796,129.0,91.2093686927347,18.390272959909012
209,09/17 14:15,48.60318328784822,158.25,111.2093686927347,18.390272959909012
210,09/17 14:30,49.04422273523297,187.5,131.2093686927347,18.390272959909012
211,09/17 14:45,49.53413092160055,216.75,151.2093686927347,18.390272959909012
212,09/17 15:00,49.99700914562709,246.0,181.2093686927347,1.7823656525447826
213,09/17 15:15,50.24620392988502,247.25,211.2093686927347,1.7823656525447826
214,09/17 15:30,50.296069736110084,248.5,241.2093686927347,1.7823656525447826
215,09/17 15:45,50.296069736110084,249.75,249.75,1.7823656525447826
216,09/17 16:00,50.296069736110084,251.0,251.0,12.308058003980666
217,09/17 16:15,50.296069736110084,265.25,265.25,12.308058003980666
218,09/17 16:30,50.296069736110084,279.5,279.5,12.308058003980666
219,09/17 16:45,50.296069736110084,293.75,293.75,12.308058003980666
220,09/17 17:00,50.296069736110084,308.0,308.0,15.792394085868636
221,09/17 17:15,50.296069736110084,344.0,344.0,15.792394085868636
222,09/17 17:30,50.51298286965241,380.0,347.85829455742794,15.792394085868636
223,09/17 17:45,50.7534160465811,416.0,379.68097813723256,15.792394085868636
224,09/17 18:00,50.89898899639179,452.0,429.68097813723256,28.2127750924083
225,09/17 18:15,51.53921688464489,581.0,479.68097813723256,28.2127750924083
226,09/17 18:30,52.609813009766434,710.0,529.6809781372326,28.2127750924083
227,09/17 18:45,54.029789416188414,839.0,579.6809781372326,28.2127750924083
228,09/17 19:00,55.631377962404706,968.0,649.6809781372326,58.57678703440432
229,09/17 19:15,58.221814510067276,1287.25,719.6809781372326,58.57678703440432
230,09/17 19:30,61.343037874111715,1606.5,789.6809781372326,58.57678703440432
231,09/17 19:45,64.3554987162053,1925.75,859.6809781372326,58.57678703440432
232,09/17 20:00,66.81908961808037,2245.0,929.6809781372326,63.622820585726465
233,09/17 20:15,69.00588611671284,2570.75,999.6809781372326,63.622820585726465
234,09/17 20:30,71.01395209711089,2896.5,1069.6809781372326,63.622820585726465
235,09/17 20:45,72.89360941442467,3222.25,1139.6809781372326,63.622820585726465
236,09/17 21:00,74.72339828192214,3548.0,1140.0,43.93768837077054
237,09/17 21:15,76.33314284567538,3595.0,1140.0,43.93768837077054
238,09/17 21:30,76.33314284567538,3642.0,3642.0,43.93768837077054
239,09/17 21:45,76.33314284567538,3689.0,3689.0,43.93768837077054
240,09/17 22:00,76.33314284567538,3736.0,3736.0,9.375979528006823
241,09/17 22:15,76.33314284567538,3504.25,3504.25,9.375979528006823
242,09/17 22:30,76.33314284567538,3272.5,3272.5,9.375979528006823
243,09/17 22:45,76.33314284567538,3040.75,3040.75,9.375979528006823
244,09/17 23:00,76.33314284567538,2809.0,2809.0,1.6373386408871198
245,09/17 23:15,76.33314284567538,2574.75,2574.75,1.6373386408871198
246,09/17 23:30,76.33314284567538,2340.5,2340.5,1.6373386408871198
247,09/17 23:45,76.33314284567538,2106.25,2106.25,1.6373386408871198
248,09/18 00:00,76.33314284567538,1872.0,1872.0,3.0484674438441854
249,09/18 00:15,76.33314284567538,1702.75,1702.75,3.0484674438441854
250,09/18 00:30,76.33314284567538,1533.5,1533.5,3.0484674438441854
251,09/18 00:45,76.33314284567538,1364.25,1364.25,3.0484674438441854
252,09/18 01:00,76.33314284567538,1195.0,1195.0,1.6839920386693206
253,09/18 01:15,76.33314284567538,1101.0,1101.0,1.6839920386693206
254,09/18 01:30,76.33314284567538,1007.0,1007.0,1.6839920386693206
255,09/18 01:45,76.33314284567538,913.0,913.0,1.6839920386693206
256,09/18 02:00,76.33314284567538,819.0,819.0,0.4490190503269832
257,09/18 02:15,76.33314284567538,766.0,766.0,0.4490190503269832
258,09/18 02:30,76.33314284567538,713.0,713.0,0.4490190503269832
259,09/18 02:45,76.33314284567538,660.0,660.0,0.4490190503269832
260,09/18 03:00,76.33314284567538,607.0,607.0,0.08886835371054877
261,09/18 03:15,76.33314284567538,572.75,572.75,0.08886835371054877
262,09/18 03:30,76.33314284567538,538.5,538.5,0.08886835371054877
263,09/18 03:45,76.33314284567538,504.25,504.25,0.08886835371054877
264,09/18 04:00,76.33314284567538,470.0,470.0,0.2759596246801251
265,09/18 04:15,76.33314284567538,447.25,447.25,0.2759596246801251
266,09/18 04:30,76.33314284567538,424.5,424.5,0.2759596246801251
267,09/18 04:45,76.33314284567538,401.75,401.75,0.2759596246801251
268,09/18 05:00,76.33314284567538,379.0,379.0,0.09976116007961333
269,09/18 05:15,76.33314284567538,362.5,362.5,0.09976116007961333
270,09/18 05:30,76.33314284567538,346.0,346.0,0.09976116007961333
271,09/18 05:45,76.33314284567538,329.5,329.5,0.09976116007961333
272,09/18 06:00,76.33314284567538,313.0,313.0,0.27003411998862664
273,09/18 06:15,76.33314284567538,301.0,301.0,0.27003411998862664
274,09/18 06:30,76.33314284567538,289.0,289.0,0.27003411998862664
275,09/18 06:45,76.33314284567538,277.0,277.0,0.27003411998862664
276,09/18 07:00,76.33314284567538,265.0,265.0,0.0
277,09/18 07:15,76.33314284567538,255.75,255.75,0.0
278,09/18 07:30,76.33314284567538,246.5,246.5,0.0
279,09/18 07:45,76.33314284567538,237.25,237.25,0.0
280,09/18 08:00,76.33314284567538,228.0,228.0,0.0
281,09/18 08:15,76.33314284567538,220.75,220.75,0.0
282,09/18 08:30,76.33314284567538,213.5,213.5,0.0
283,09/18 08:45,76.33314284567538,206.25,206.25,0.0
284,09/18 09:00,76.33314284567538,199.0,199.0,0.0
285,09/18 09:15,76.33314284567538,193.0,193.0,0.0
286,09/18 09:30,76.33314284567538,187.0,187.0,0.0
287,09/18 09:45,76.33314284567538,181.0,181.0,0.0
288,09/18 10:00,76.33314284567538,175.0,175.0,0.0
289,09/18 10:15,76.33314284567538,170.25,170.25,0.0
290,09/18 10:30,76.33314284567538,165.5,165.5,0.0
291,09/18 10:45,76.33314284567538,160.75,160.75,0.0
292,09/18 11:00,76.33314284567538,156.0,156.0,0.0
293,09/18 11:15,76.33314284567538,152.5,152.5,0.0
294,09/18 11:30,76.33314284567538,149.0,149.0,0.0
295,09/18 11:45,76.33314284567538,145.5,145.5,0.0
296,09/18 12:00,76.33314284567538,142.0,142.0,0.9002473699175434
297,09/18 12:15,76.33314284567538,139.5,139.5,0.9002473699175434
298,09/18 12:30,76.33314284567538,137.0,137.0,0.9002473699175434
299,09/18 12:45,76.33314284567538,134.5,134.5,0.9002473699175434
300,09/18 13:00,76.33314284567538,132.0,132.0,0.0
301,09/18 13:15,76.33314284567538,130.0,130.0,0.0
302,09/18 13:30,76.33314284567538,128.0,128.0,0.0
303,09/18 13:45,76.33314284567538,126.0,126.0,0.0
304,09/18 14:00,76.33314284567538,124.0,124.0,0.0
305,09/18 14:15,76.33314284567538,122.0,122.0,0.0
306,09/18 14:30,76.33314284567538,120.0,120.0,0.0
307,09/18 14:45,76.33314284567538,118.0,118.0,0.0
308,09/18 15:00,76.33314284567538,116.0,116.0,0.0
309,09/18 15:15,76.33314284567538,114.0,114.0,0.0
310,09/18 15:30,76.33314284567538,112.0,112.0,0.0
311,09/18 15:45,76.33314284567538,110.0,110.0,0.0
312,09/18 16:00,76.33314284567538,108.0,108.0,0.0
313,09/18 16:15,76.33314284567538,106.25,106.25,0.0
314,09/18 16:30,76.33314284567538,104.5,104.5,0.0
315,09/18 16:45,76.33314284567538,102.75,102.75,0.0
316,09/18 17:00,76.33314284567538,101.0,101.0,0.0
317,09/18 17:15,76.33314284567538,99.25,99.25,0.0
318,09/18 17:30,76.33314284567538,97.5,97.5,0.0
319,09/18 17:45,76.33314284567538,95.75,95.75,0.0
320,09/18 18:00,76.33314284567538,94.0,94.0,0.0
321,09/18 18:15,76.33314284567538,92.5,92.5,0.0
322,09/18 18:30,76.33314284567538,91.0,91.0,0.0
323,09/18 18:45,76.33314284567538,89.5,89.5,0.0
324,09/18 19:00,76.33314284567538,88.0,88.0,0.0
325,09/18 19:15,76.33314284567538,86.75,86.75,0.0
326,09/18 19:30,76.33314284567538,85.5,85.5,0.0
327,09/18 19:45,76.33314284567538,84.25,84.25,0.0
328,09/18 20:00,76.33314284567538,83.0,83.0,0.0
329,09/18 20:15,76.33314284567538,81.75,81.75,0.0
330,09/18 20:30,76.33314284567538,80.5,80.5,0.0
331,09/18 20:45,76.33314284567538,79.25,79.25,0.0
332,09/18 21:00,76.33314284567538,78.0,78.0,0.0
333,09/18 21:15,76.33314284567538,77.0,77.0,0.0
334,09/18 21:30,76.33314284567538,76.0,76.0,0.0
335,09/18 21:45,76.33314284567538,75.0,75.0,0.0
336,09/18 22:00,76.33314284567538,74.0,74.0,0.0
337,09/18 22:15,76.33314284567538,73.25,73.25,0.0
338,09/18 22:30,76.33314284567538,72.5,72.5,0.0
339,09/18 22:45,76.33314284567538,71.75,71.75,0.0
340,09/18 23:00,76.33314284567538,71.0,71.0,0.0
341,09/18 23:15,76.33314284567538,70.0,70.0,0.0
342,09/18 23:30,76.33314284567538,69.0,69.0,0.0
343,09/18 23:45,76.33314284567538,68.0,68.0,0.0
344,09/19 00:00,76.33314284567538,67.0,67.0,0.0
345,09/19 00:15,76.33314284567538,66.25,66.25,0.0
346,09/19 00:30,76.33314284567538,65.5,65.5,0.0
347,09/19 00:45,76.33314284567538,64.75,64.75,0.0
348,09/19 01:00,76.33314284567538,64.0,64.0,0.0
349,09/19 01:15,76.33314284567538,63.5,63.5,0.0
350,09/19 01:30,76.33314284567538,63.0,63.0,0.0
351,09/19 01:45,76.33314284567538,62.5,62.5,0.0
352,09/19 02:00,76.33314284567538,62.0,62.0,0.0
353,09/19 02:15,76.33314284567538,61.25,61.25,0.0
354,09/19 02:30,76.33314284567538,60.5,60.5,0.0
355,09/19 02:45,76.33314284567538,59.75,59.75,0.0
356,09/19 03:00,76.33314284567538,59.0,59.0,0.0
357,09/19 03:15,76.33314284567538,58.5,58.5,0.0
358,09/19 03:30,76.33314284567538,58.0,58.0,0.0
359,09/19 03:45,76.33314284567538,57.5,57.5,0.0
360,09/19 04:00,76.33314284567538,57.0,57.0,0.0
361,09/19 04:15,76.33314284567538,56.5,56.5,0.0
362,09/19 04:30,76.33314284567538,56.0,56.0,0.0
363,09/19 04:45,76.33314284567538,55.5,55.5,0.0
364,09/19 05:00,76.33314284567538,55.0,55.0,0.0
365,09/19 05:15,76.33314284567538,54.5,54.5,0.0
366,09/19 05:30,76.33314284567538,54.0,54.0,0.0
367,09/19 05:45,76.33314284567538,53.5,53.5,0.0
368,09/19 06:00,76.33314284567538,53.0,53.0,0.0
369,09/19 06:15,76.33314284567538,52.5,52.5,0.0
370,09/19 06:30,76.33314284567538,52.0,52.0,0.0
371,09/19 06:45,76.33314284567538,51.5,51.5,0.0
372,09/19 07:00,76.33314284567538,51.0,51.0,0.0
373,09/19 07:15,76.33314284567538,50.75,50.75,0.0
374,09/19 07:30,76.33314284567538,50.5,50.5,0.0
375,09/19 07:45,76.33314284567538,50.25,50.25,0.0
376,09/19 08:00,76.33314284567538,50.0,50.0,0.0
377,09/19 08:15,76.33314284567538,49.5,49.5,0.0
378,09/19 08:30,76.33314284567538,49.0,49.0,0.0
379,09/19 08:45,76.33314284567538,48.5,48.5,0.0
380,09/19 09:00,76.33314284567538,48.0,48.0,0.0
381,09/19 09:15,76.33314284567538,47.75,47.75,0.0
382,09/19 09:30,76.33314284567538,47.5,47.5,0.0
383,09/19 09:45,76.33314284567538,47.25,47.25,0.0
384,09/19 10:00,76.33314284567538,47.0,47.0,0.0
385,09/19 10:15,76.33314284567538,46.5,46.5,0.0
386,09/19 10:30,76.33314284567538,46.0,46.0,0.0
387,09/19 10:45,76.33314284567538,45.5,45.5,0.0
388,09/19 11:00,76.33314284567538,45.0,45.0,0.0
389,09/19 11:15,76.33314284567538,44.75,44.75,0.0
390,09/19 11:30,76.33314284567538,44.5,44.5,0.0
391,09/19 11:45,76.33314284567538,44.25,44.25,0.0
392,09/19 12:00,76.33314284567538,44.0,44.0,0.0
393,09/19 12:15,76.33314284567538,43.75,43.75,0.0
394,09/19 12:30,76.33314284567538,43.5,43.5,0.0
395,09/19 12:45,76.33314284567538,43.25,43.25,0.0
396,09/19 13:00,76.33314284567538,43.0,43.0,0.0
397,09/19 13:15,76.33314284567538,42.75,42.75,0.0
398,09/19 13:30,76.33314284567538,42.5,42.5,0.0
399,09/19 13:45,76.33314284567538,42.25,42.25,0.0
400,09/19 14:00,76.33314284567538,42.0,42.0,0.0
401,09/19 14:15,76.33314284567538,41.75,41.75,0.0
402,09/19 14:30,76.33314284567538,41.5,41.5,0.0
403,09/19 14:45,76.33314284567538,41.25,41.25,0.0
404,09/19 15:00,76.33314284567538,41.0,41.0,0.0
405,09/19 15:15,76.33314284567538,40.75,40.75,0.0
406,09/19 15:30,76.33314284567538,40.5,40.5,0.0
407,09/19 15:45,76.33314284567538,40.25,40.25,0.0
408,09/19 16:00,76.33314284567538,40.0,40.0,0.0
409,09/19 16:15,76.33314284567538,39.75,39.75,0.0
410,09/19 16:30,76.33314284567538,39.5,39.5,0.0
411,09/19 16:45,76.33314284567538,39.25,39.25,0.0
412,09/19 17:00,76.33314284567538,39.0,39.0,0.0
413,09/19 17:15,76.33314284567538,39.0,39.0,0.0
414,09/19 17:30,76.33314284567538,39.0,39.0,0.0
415,09/19 17:45,76.33314284567538,39.0,39.0,0.0
416,09/19 18:00,76.33314284567538,39.0,39.0,0.0
417,09/19 18:15,76.33314284567538,38.75,38.75,0.0
418,09/19 18:30,76.33314284567538,38.5,38.5,0.0
419,09/19 18:45,76.33314284567538,38.25,38.25,0.0
420,09/19 19:00,76.33314284567538,38.0,38.0,0.0
421,09/19 19:15,76.33314284567538,37.75,37.75,0.0
422,09/19 19:30,76.33314284567538,37.5,37.5,0.0
423,09/19 19:45,76.33314284567538,37.25,37.25,0.0
424,09/19 20:00,76.33314284567538,37.0,37.0,0.0
425,09/19 20:15,76.33314284567538,37.0,37.0,0.0
426,09/19 20:30,76.33314284567538,37.0,37.0,0.0
427,09/19 20:45,76.33314284567538,37.0,37.0,0.0
428,09/19 21:00,76.33314284567538,37.0,37.0,0.0
429,09/19 21:15,76.33314284567538,37.0,37.0,0.0
430,09/19 21:30,76.33314284567538,37.0,37.0,0.0
