,time,H,Qin,Qout,rain
187,08/01 08:45,61.124419466772565,549.75,415.6283195029065,1.147119704293432
188,08/01 09:00,61.36023503831702,528.0,465.6283195029065,0.6519505260164914
189,08/01 09:15,61.36023503831702,496.25,496.25,0.6519505260164914
190,08/01 09:30,61.36023503831702,464.5,464.5,0.6519505260164914
191,08/01 09:45,61.36023503831702,432.75,432.75,0.6519505260164914
192,08/01 10:00,61.36023503831702,401.0,401.0,1.7941569519476828
193,08/01 10:15,61.36023503831702,379.0,379.0,1.7941569519476828
194,08/01 10:30,61.36023503831702,357.0,357.0,1.7941569519476828
195,08/01 10:45,61.36023503831702,335.0,335.0,1.7941569519476828
196,08/01 11:00,61.36023503831702,313.0,313.0,1.5663605345464886
197,08/01 11:15,61.36023503831702,300.0,300.0,1.5663605345464886
198,08/01 11:30,61.36023503831702,287.0,287.0,1.5663605345464886
199,08/01 11:45,61.36023503831702,274.0,274.0,1.5663605345464886
200,08/01 12:00,61.36023503831702,261.0,261.0,4.093190218936593
201,08/01 12:15,61.36023503831702,255.0,255.0,4.093190218936593
202,08/01 12:30,61.36023503831702,249.0,249.0,4.093190218936593
203,08/01 12:45,61.36023503831702,243.0,243.0,4.093190218936593
204,08/01 13:00,61.36023503831702,237.0,237.0,5.118805800398066
205,08/01 13:15,61.36023503831702,237.25,237.25,5.118805800398066
206,08/01 13:30,61.36023503831702,237.5,237.5,5.118805800398066
207,08/01 13:45,61.36023503831702,237.75,237.75,5.118805800398066
208,08/01 14:00,61.36023503831702,238.0,238.0,8.300835939721352
209,08/01 14:15,61.36023503831702,247.0,247.0,8.300835939721352
210,08/01 14:30,61.36023503831702,256.0,256.0,8.300835939721352
211,08/01 14:45,61.36023503831702,265.0,265.0,8.300835939721352
212,08/01 15:00,61.36023503831702,274.0,274.0,11.844921808359398
213,08/01 15:15,61.36023503831702,289.25,289.25,11.844921808359398
214,08/01 15:30,61.36023503831702,304.5,304.5,11.844921808359398
215,08/01 15:45,61.36023503831702,319.75,319.75,11.844921808359398
216,08/01 16:00,61.36023503831702,335.0,335.0,10.757796417401194
217,08/01 16:15,61.36023503831702,364.75,364.75,10.757796417401194
218,08/01 16:30,61.36023503831702,394.5,394.5,10.757796417401194
219,08/01 16:45,61.36023503831702,424.25,424.25,10.757796417401194
220,08/01 17:00,61.36023503831702,454.0,454.0,30.160520329826564
221,08/01 17:15,61.44098781648219,526.0,504.0,30.160520329826564
222,08/01 17:30,61.599161124150996,598.0,554.0,30.160520329826564
223,08/01 17:45,61.75931607097875,670.0,624.0,30.160520329826564
224,08/01 18:00,61.92188287331821,742.0,694.0,22.476502701165767
225,08/01 18:15,62.230193939791114,859.0,764.0,22.476502701165767
226,08/01 18:30,62.66219867578556,976.0,834.0,22.476502701165767
227,08/01 18:45,63.192446686630014,1093.0,904.0,22.476502701165767
228,08/01 19:00,63.79617716893207,1210.0,974.0,36.71165197611601
229,08/01 19:15,64.72567948036225,1453.25,1044.0,36.71165197611601
230,08/01 19:30,65.86411540848526,1696.5,1114.0,36.71165197611601
231,08/01 19:45,67.18804151241139,1939.75,1140.0,36.71165197611601
232,08/01 20:00,68.64057074694128,2183.0,1140.0,55.36176002274666
233,08/01 20:15,70.28542151378926,2550.0,1140.0,55.36176002274666
234,08/01 20:30,72.02120120127927,2917.0,1140.0,55.36176002274666
235,08/01 20:45,73.78972596911333,3284.0,1140.0,55.36176002274666
236,08/01 21:00,75.55884529398705,3651.0,1140.0,61.50234859255047
237,08/01 21:15,77.27926426270281,3961.0,1140.0,61.50234859255047
238,08/01 21:30,77.27926426270281,4271.0,4271.0,61.50234859255047
239,08/01 21:45,77.27926426270281,4581.0,4581.0,61.50234859255047
240,08/01 22:00,77.27926426270281,4891.0,4891.0,63.91848166050613
241,08/01 22:15,77.27926426270281,4976.0,4976.0,63.91848166050613
242,08/01 22:30,77.27926426270281,5061.0,5061.0,63.91848166050613
243,08/01 22:45,77.27926426270281,5146.0,5146.0,63.91848166050613
244,08/01 23:00,77.27926426270281,5231.0,5231.0,38.707765140744954
245,08/01 23:15,77.27926426270281,4984.75,4984.75,38.707765140744954
246,08/01 23:30,77.27926426270281,4738.5,4738.5,38.707765140744954
247,08/01 23:45,77.27926426270281,4492.25,4492.25,38.707765140744954
248,08/02 00:00,77.27926426270281,4246.0,4246.0,21.640744953085015
249,08/02 00:15,77.27926426270281,4073.25,4073.25,21.640744953085015
250,08/02 00:30,77.27926426270281,3900.5,3900.5,21.640744953085015
251,08/02 00:45,77.27926426270281,3727.75,3727.75,21.640744953085015
252,08/02 01:00,77.27926426270281,3555.0,3555.0,51.522132499289164
253,08/02 01:15,77.27926426270281,3491.75,3491.75,51.522132499289164
254,08/02 01:30,77.27926426270281,3428.5,3428.5,51.522132499289164
255,08/02 01:45,77.27926426270281,3365.25,3365.25,51.522132499289164
256,08/02 02:00,77.27926426270281,3302.0,3302.0,9.11117713960762
257,08/02 02:15,77.27926426270281,3060.25,3060.25,9.11117713960762
258,08/02 02:30,77.27926426270281,2818.5,2818.5,9.11117713960762
259,08/02 02:45,77.27926426270281,2576.75,2576.75,9.11117713960762
260,08/02 03:00,77.27926426270281,2335.0,2335.0,2.9649729883423372
261,08/02 03:15,77.27926426270281,2148.25,2148.25,2.9649729883423372
262,08/02 03:30,77.27926426270281,1961.5,1961.5,2.9649729883423372
263,08/02 03:45,77.27926426270281,1774.75,1774.75,2.9649729883423372
264,08/02 04:00,77.27926426270281,1588.0,1588.0,2.9544754051748647
265,08/02 04:15,77.27926426270281,1458.5,1458.5,2.9544754051748647
266,08/02 04:30,77.27926426270281,1329.0,1329.0,2.9544754051748647
267,08/02 04:45,77.27926426270281,1199.5,1199.5,2.9544754051748647
268,08/02 05:00,77.27926426270281,1070.0,1070.0,0.7760961046346317
269,08/02 05:15,77.27926426270281,992.25,992.25,0.7760961046346317
270,08/02 05:30,77.27926426270281,914.5,914.5,0.7760961046346317
271,08/02 05:45,77.27926426270281,836.75,836.75,0.7760961046346317
272,08/02 06:00,77.27926426270281,759.0,759.0,0.0
273,08/02 06:15,77.27926426270281,710.5,710.5,0.0
274,08/02 06:30,77.27926426270281,662.0,662.0,0.0
275,08/02 06:45,77.27926426270281,613.5,613.5,0.0
276,08/02 07:00,77.27926426270281,565.0,565.0,0.0
277,08/02 07:15,77.27926426270281,533.0,533.0,0.0
278,08/02 07:30,77.27926426270281,501.0,501.0,0.0
279,08/02 07:45,77.27926426270281,469.0,469.0,0.0
280,08/02 08:00,77.27926426270281,437.0,437.0,0.0
281,08/02 08:15,77.27926426270281,415.5,415.5,0.0
282,08/02 08:30,77.27926426270281,394.0,394.0,0.0
283,08/02 08:45,77.27926426270281,372.5,372.5,0.0
284,08/02 09:00,77.27926426270281,351.0,351.0,0.02207847597384134
285,08/02 09:15,77.27926426270281,335.75,335.75,0.02207847597384134
286,08/02 09:30,77.27926426270281,320.5,320.5,0.02207847597384134
287,08/02 09:45,77.27926426270281,305.25,305.25,0.02207847597384134
288,08/02 10:00,77.27926426270281,290.0,290.0,0.0
289,08/02 10:15,77.27926426270281,278.75,278.75,0.0
290,08/02 10:30,77.27926426270281,267.5,267.5,0.0
291,08/02 10:45,77.27926426270281,256.25,256.25,0.0
292,08/02 11:00,77.27926426270281,245.0,245.0,0.0
293,08/02 11:15,77.27926426270281,236.75,236.75,0.0
294,08/02 11:30,77.27926426270281,228.5,228.5,0.0
295,08/02 11:45,77.27926426270281,220.25,220.25,0.0
296,08/02 12:00,77.27926426270281,212.0,212.0,0.0
297,08/02 12:15,77.27926426270281,205.25,205.25,0.0
298,08/02 12:30,77.27926426270281,198.5,198.5,0.0
299,08/02 12:45,77.27926426270281,191.75,191.75,0.0
300,08/02 13:00,77.27926426270281,185.0,185.0,0.0
301,08/02 13:15,77.27926426270281,180.0,180.0,0.0
302,08/02 13:30,77.27926426270281,175.0,175.0,0.0
303,08/02 13:45,77.27926426270281,170.0,170.0,0.0
304,08/02 14:00,77.27926426270281,165.0,165.0,0.0
305,08/02 14:15,77.27926426270281,160.75,160.75,0.0
306,08/02 14:30,77.27926426270281,156.5,156.5,0.0
307,08/02 14:45,77.27926426270281,152.25,152.25,0.0
308,08/02 15:00,77.27926426270281,148.0,148.0,0.0
309,08/02 15:15,77.27926426270281,144.5,144.5,0.0
310,08/02 15:30,77.27926426270281,141.0,141.0,0.0
311,08/02 15:45,77.27926426270281,137.5,137.5,0.0
312,08/02 16:00,77.27926426270281,134.0,134.0,0.0
313,08/02 16:15,77.27926426270281,131.0,131.0,0.0
314,08/02 16:30,77.27926426270281,128.0,128.0,0.0
315,08/02 16:45,77.27926426270281,125.0,125.0,0.0
316,08/02 17:00,77.27926426270281,122.0,122.0,0.0
317,08/02 17:15,77.27926426270281,119.5,119.5,0.0
318,08/02 17:30,77.27926426270281,117.0,117.0,0.0
319,08/02 17:45,77.27926426270281,114.5,114.5,0.0
320,08/02 18:00,77.27926426270281,112.0,112.0,0.0
321,08/02 18:15,77.27926426270281,110.0,110.0,0.0
322,08/02 18:30,77.27926426270281,108.0,108.0,0.0
323,08/02 18:45,77.27926426270281,106.0,106.0,0.0
324,08/02 19:00,77.27926426270281,104.0,104.0,0.0
325,08/02 19:15,77.27926426270281,102.25,102.25,0.0
326,08/02 19:30,77.27926426270281,100.5,100.5,0.0
327,08/02 19:45,77.27926426270281,98.75,98.75,0.0
328,08/02 20:00,77.27926426270281,97.0,97.0,0.0
329,08/02 20:15,77.27926426270281,95.5,95.5,0.0
330,08/02 20:30,77.27926426270281,94.0,94.0,0.0
331,08/02 20:45,77.27926426270281,92.5,92.5,0.0
332,08/02 21:00,77.27926426270281,91.0,91.0,0.0
333,08/02 21:15,77.27926426270281,89.5,89.5,0.0
334,08/02 21:30,77.27926426270281,88.0,88.0,0.0
335,08/02 21:45,77.27926426270281,86.5,86.5,0.0
336,08/02 22:00,77.27926426270281,85.0,85.0,0.0
337,08/02 22:15,77.27926426270281,83.75,83.75,0.0
338,08/02 22:30,77.27926426270281,82.5,82.5,0.0
339,08/02 22:45,77.27926426270281,81.25,81.25,0.0
340,08/02 23:00,77.27926426270281,80.0,80.0,1.021580892806369
341,08/02 23:15,77.27926426270281,79.5,79.5,1.021580892806369
342,08/02 23:30,77.27926426270281,79.0,79.0,1.021580892806369
343,08/02 23:45,77.27926426270281,78.5,78.5,1.021580892806369
344,08/03 00:00,77.27926426270281,78.0,78.0,2.452448109183964
345,08/03 00:15,77.27926426270281,80.5,80.5,2.452448109183964
346,08/03 00:30,77.27926426270281,83.0,83.0,2.452448109183964
347,08/03 00:45,77.27926426270281,85.5,85.5,2.452448109183964
348,08/03 01:00,77.27926426270281,88.0,88.0,6.579894796701736
349,08/03 01:15,77.27926426270281,97.0,97.0,6.579894796701736
350,08/03 01:30,77.27926426270281,106.0,106.0,6.579894796701736
351,08/03 01:45,77.27926426270281,115.0,115.0,6.579894796701736
352,08/03 02:00,77.27926426270281,124.0,124.0,7.274156951947683
353,08/03 02:15,77.27926426270281,136.75,136.75,7.274156951947683
354,08/03 02:30,77.27926426270281,149.5,149.5,7.274156951947683
355,08/03 02:45,77.27926426270281,162.25,162.25,7.274156951947683
356,08/03 03:00,77.27926426270281,175.0,175.0,1.9236878021040662
357,08/03 03:15,77.27926426270281,184.0,184.0,1.9236878021040662
358,08/03 03:30,77.27926426270281,193.0,193.0,1.9236878021040662
359,08/03 03:45,77.27926426270281,202.0,202.0,1.9236878021040662
360,08/03 04:00,77.27926426270281,211.0,211.0,1.8872561842479387
361,08/03 04:15,77.27926426270281,216.25,216.25,1.8872561842479387
362,08/03 04:30,77.27926426270281,221.5,221.5,1.8872561842479387
363,08/03 04:45,77.27926426270281,226.75,226.75,1.8872561842479387
364,08/03 05:00,77.27926426270281,232.0,232.0,2.2475518908160366
365,08/03 05:15,77.27926426270281,237.25,237.25,2.2475518908160366
366,08/03 05:30,77.27926426270281,242.5,242.5,2.2475518908160366
367,08/03 05:45,77.27926426270281,247.75,247.75,2.2475518908160366
368,08/03 06:00,77.27926426270281,253.0,253.0,5.884489621836794
369,08/03 06:15,77.27926426270281,268.75,268.75,5.884489621836794
370,08/03 06:30,77.27926426270281,284.5,284.5,5.884489621836794
371,08/03 06:45,77.27926426270281,300.25,300.25,5.884489621836794
372,08/03 07:00,77.27926426270281,316.0,316.0,10.664455501848167
373,08/03 07:15,77.27926426270281,340.5,340.5,10.664455501848167
374,08/03 07:30,77.27926426270281,365.0,365.0,10.664455501848167
375,08/03 07:45,77.27926426270281,389.5,389.5,10.664455501848167
376,08/03 08:00,77.27926426270281,414.0,414.0,5.277713960762013
377,08/03 08:15,77.27926426270281,431.25,431.25,5.277713960762013
378,08/03 08:30,77.27926426270281,448.5,448.5,5.277713960762013
379,08/03 08:45,77.27926426270281,465.75,465.75,5.277713960762013
380,08/03 09:00,77.27926426270281,483.0,483.0,6.467372760875747
381,08/03 09:15,77.27926426270281,499.75,499.75,6.467372760875747
382,08/03 09:30,77.27926426270281,516.5,516.5,6.467372760875747
383,08/03 09:45,77.27926426270281,533.25,533.25,6.467372760875747
384,08/03 10:00,77.27926426270281,550.0,550.0,7.029826556724481
385,08/03 10:15,77.27926426270281,559.0,559.0,7.029826556724481
386,08/03 10:30,77.27926426270281,568.0,568.0,7.029826556724481
387,08/03 10:45,77.27926426270281,577.0,577.0,7.029826556724481
388,08/03 11:00,77.27926426270281,586.0,586.0,2.6919903326698895
389,08/03 11:15,77.27926426270281,575.0,575.0,2.6919903326698895
390,08/03 11:30,77.27926426270281,564.0,564.0,2.6919903326698895
391,08/03 11:45,77.27926426270281,553.0,553.0,2.6919903326698895
392,08/03 12:00,77.27926426270281,542.0,542.0,1.0348820017059994
393,08/03 12:15,77.27926426270281,523.75,523.75,1.0348820017059994
394,08/03 12:30,77.27926426270281,505.5,505.5,1.0348820017059994
395,08/03 12:45,77.27926426270281,487.25,487.25,1.0348820017059994
396,08/03 13:00,77.27926426270281,469.0,469.0,0.19856127381290875
397,08/03 13:15,77.27926426270281,450.0,450.0,0.19856127381290875
398,08/03 13:30,77.27926426270281,431.0,431.0,0.19856127381290875
399,08/03 13:45,77.27926426270281,412.0,412.0,0.19856127381290875
400,08/03 14:00,77.27926426270281,393.0,393.0,0.026988911003696336
401,08/03 14:15,77.27926426270281,376.25,376.25,0.026988911003696336
402,08/03 14:30,77.27926426270281,359.5,359.5,0.026988911003696336
403,08/03 14:45,77.27926426270281,342.75,342.75,0.026988911003696336
404,08/03 15:00,77.27926426270281,326.0,326.0,0.11364515211828263
405,08/03 15:15,77.27926426270281,313.0,313.0,0.11364515211828263
406,08/03 15:30,77.27926426270281,300.0,300.0,0.11364515211828263
407,08/03 15:45,77.27926426270281,287.0,287.0,0.11364515211828263
408,08/03 16:00,77.27926426270281,274.0,274.0,0.24384418538527156
409,08/03 16:15,77.27926426270281,264.5,264.5,0.24384418538527156
410,08/03 16:30,77.27926426270281,255.0,255.0,0.24384418538527156
411,08/03 16:45,77.27926426270281,245.5,245.5,0.24384418538527156
412,08/03 17:00,77.27926426270281,236.0,236.0,0.17950526016491325
413,08/03 17:15,77.27926426270281,228.5,228.5,0.17950526016491325
414,08/03 17:30,77.27926426270281,221.0,221.0,0.17950526016491325
415,08/03 17:45,77.27926426270281,213.5,213.5,0.17950526016491325
416,08/03 18:00,77.27926426270281,206.0,206.0,0.0038555587148137614
417,08/03 18:15,77.27926426270281,200.0,200.0,0.0038555587148137614
418,08/03 18:30,77.27926426270281,194.0,194.0,0.0038555587148137614
419,08/03 18:45,77.27926426270281,188.0,188.0,0.0038555587148137614
420,08/03 19:00,77.27926426270281,182.0,182.0,0.0
421,08/03 19:15,77.27926426270281,177.0,177.0,0.0
422,08/03 19:30,77.27926426270281,172.0,172.0,0.0
423,08/03 19:45,77.27926426270281,167.0,167.0,0.0
424,08/03 20:00,77.27926426270281,162.0,162.0,0.0
425,08/03 20:15,77.27926426270281,158.5,158.5,0.0
426,08/03 20:30,77.27926426270281,155.0,155.0,0.0
427,08/03 20:45,77.27926426270281,151.5,151.5,0.0
428,08/03 21:00,77.27926426270281,148.0,148.0,0.6782058572647143
429,08/03 21:15,77.27926426270281,146.5,146.5,0.6782058572647143
430,08/03 21:30,77.27926426270281,145.0,145.0,0.6782058572647143
